BuId,Rim,TotalCards
891892,263258,1
892121,26354,1
891899,263590,1
891878,263603,1
891966,263709,1
891969,263920,1
891883,263931,3
891974,26422,1
892041,264267,1
892135,264380,1
891976,264387,1
891977,264413,1
850972,264424,1
891978,264470,1
892137,264517,2
851186,264520,2
891980,264528,1
891982,264697,1
891987,265034,1
892054,265162,1
891924,265185,2
892058,265445,1
891929,265480,1
892061,265582,1
892157,26574,1
892001,265846,1
892002,265889,1
891937,265894,1
892165,266186,1
892011,266525,1
892014,266683,1
892173,266739,1
956671,266996,1
891954,267080,1
947569,267103,1
892023,267441,1
892182,267494,1
892025,26759,1
892027,267715,1
892093,267861,1
892030,267937,1
956758,268196,1
892034,268318,1
892199,268479,2
892101,268531,1
850987,268543,1
892200,268556,1
892206,269032,1
892278,269141,1
892281,2693,1
892352,269302,1
892112,269396,1
892354,269491,1
892285,269613,2
948611,269633,1
892359,269740,2
953234,26982,1
959779,270130,1
892429,270191,1
850840,27040,3
892433,270580,1
892230,270855,2
851606,1522297,1
877398,1522927,1
877476,1522939,1
947682,1522942,1
877477,1523098,1
877269,1523446,1
877479,1523496,1
877480,1523604,1
877481,1523928,3
877405,1524399,1
956627,1525318,1
877283,1526669,1
877353,1526694,1
950105,1526825,1
877417,1527031,1
877356,1527378,1
949712,1527389,1
877288,1527675,1
877358,1527762,1
877421,1527837,1
877360,1527935,1
877501,1527971,1
948134,1528520,1
877294,1528536,1
877427,1528729,1
877428,1529058,1
877429,152920,1
877299,1529539,1
877300,1529719,1
877511,1530084,1
877512,1530266,1
877376,153078,1
877518,153105,1
877378,1531060,1
946476,1531145,1
877380,1531410,2
877539,153146,1
877381,1531519,1
877449,1532132,1
877617,1532171,1
877618,1532393,1
877451,1532460,1
952621,1532591,1
877453,1532923,1
877550,1532946,1
877622,1533020,3
877623,1533204,1
877559,1534087,1
877631,1534140,1
877633,1534338,1
877696,1534376,1
877698,1534694,1
877776,1534850,1
877566,1534956,1
877779,1535294,1
877642,1535684,1
877783,1535920,1
877573,1535936,1
877575,1536122,1
877786,1536408,2
877576,1536527,1
959384,1536679,1
877788,1536824,1
877580,1536985,1
877654,1537337,1
877657,1537712,1
877797,1537818,1
958713,1537887,1
877720,1537888,2
877721,1537950,1
877661,1538040,1
877590,1538064,1
877726,153848,1
877804,1538497,1
947207,1538718,1
877728,1538732,1
877729,1538846,1
877730,1539048,1
877599,15393,1
877671,1539366,1
877733,1539379,1
877673,1539485,1
877813,1539558,1
877603,1539595,1
877737,1539638,1
877815,153964,1
877677,1539779,1
952701,1539909,1
877680,1540095,1
877820,1540158,1
959169,1540387,1
877744,1540418,1
877745,1540578,1
877823,1540632,1
958599,1540679,1
877841,154072,1
877824,1540792,1
877748,1541336,2
877826,154139,1
959314,1541681,1
877918,1542058,1
877919,1542175,1
946573,1542713,1
877923,154272,1
877854,1542774,1
877758,154278,1
877857,1543068,1
877858,1543169,1
877859,1543263,1
877860,1543365,1
877992,1543441,1
877934,1543640,1
877999,1543823,1
877937,1543834,1
878082,1543937,1
877869,154397,1
878083,1544043,1
877873,1544393,1
878008,154475,1
877948,1544931,1
878013,154524,1
877951,1545294,1
877882,1545459,1
878015,1545497,1
878096,1545521,1
877883,1545532,1
878017,1545623,1
878098,1545631,1
958708,1545635,1
878019,1545925,2
878100,1545968,2
877887,1546063,1
878020,1546085,1
952011,1546151,1
878022,1546343,1
946161,1546555,1
878105,15466,1
878107,1546882,1
877965,1547184,1
877967,1547278,2
877968,1547329,1
877899,1547338,1
877969,1547395,1
877900,1547424,1
878033,1547446,1
877902,1547665,1
877903,154787,1
877974,1548330,1
877977,1548697,1
877978,154897,1
878042,1549070,1
877979,1549124,2
877980,154916,1
877912,1549326,1
878045,1549335,1
878127,1549401,1
878146,1549488,1
877985,1549513,1
878049,1549524,1
878130,1549551,1
877986,1549555,1
878149,1549637,1
878132,1549667,1
877989,1549757,1
877991,1549997,1
878136,1550023,2
878222,1550033,1
878139,155052,2
878227,1550895,1
878160,1551009,1
851080,1551019,1
878067,1551517,1
878234,1551666,1
953600,1551852,1
878169,1552249,1
878240,155255,1
892234,271234,1
892441,271238,1
892236,271440,1
892309,271614,1
892310,271696,1
892239,271702,1
892240,271817,1
892242,272070,1
892245,272269,1
892319,272590,1
892250,272863,1
892393,273086,1
892395,273176,1
892328,273278,2
892264,273812,1
892265,273867,1
892476,274402,3
892341,274409,1
892478,274556,1
892343,274623,1
892344,274657,1
892414,274659,1
892728,27478,1
892730,274890,2
892419,274894,1
892485,274944,1
892421,274975,1
892733,275002,3
892498,275006,1
892488,275015,1
892500,275149,1
892588,27515,1
892490,275170,1
892494,275485,1
892742,275638,1
892599,275908,1
892654,275929,1
892746,27596,1
892512,275966,1
892659,276197,1
892607,276331,1
892665,276487,1
892762,27682,1
892616,276840,1
892619,276915,1
892532,276939,1
892622,277035,1
892535,277051,2
892538,277193,3
892681,277210,1
892541,277387,1
953791,277435,1
892630,277445,1
892631,277462,1
892632,277579,1
892546,277689,2
892635,277746,1
892548,277788,2
892691,277878,2
892693,278049,1
892639,278084,1
892640,27814,1
892553,278168,1
892699,278414,1
892790,278485,1
892559,278521,1
892647,278608,1
892703,278609,1
892707,278761,1
892797,27877,2
892565,278772,1
892806,279061,1
892711,279086,1
892807,279173,1
892571,279337,1
892881,27939,1
892573,279496,1
892716,279567,2
892813,27971,1
892718,279734,2
946094,279763,1
953228,279825,1
892814,279871,1
892817,280143,1
892818,280196,1
892964,280438,1
850630,280451,1
892966,280548,2
948597,280741,1
892898,280762,1
892969,280771,1
892970,280881,1
948598,280927,1
892977,281153,1
892839,281349,1
893045,281492,1
893046,281545,1
892984,281598,1
892843,281599,1
893049,281691,2
892848,282046,2
892925,282418,2
892926,282473,1
892996,282543,1
893061,282603,1
892997,282639,1
892858,282883,1
892861,283002,1
850734,283118,2
892865,283219,1
893071,283271,1
892942,28363,2
893014,283776,1
892874,28378,1
893082,28411,1
893185,28474,1
893331,284753,1
893025,284781,1
893186,284788,1
893027,284968,2
893108,285598,1
945404,285882,1
893115,286227,1
893121,286787,1
893353,286807,1
893122,286818,1
893123,286867,1
893210,286984,1
893265,28700,2
893125,287020,2
893213,287216,1
893359,287225,1
893215,287294,2
893271,287362,2
953079,287522,1
952532,287553,1
893364,287586,2
893132,287612,1
893274,287648,1
893365,287666,1
893134,287776,1
893366,28784,1
893277,287879,1
893223,288016,1
893371,288188,1
955212,288403,1
893375,288467,1
893145,288503,2
893146,288540,1
893147,288660,1
893151,288896,1
893239,289067,1
893240,289106,1
893296,289194,1
893301,289379,1
893161,289437,1
850748,289648,1
893168,289876,3
893484,290002,1
893485,290057,1
893486,290129,1
893175,290259,2
948608,290378,1
893563,290433,1
893319,290457,2
893407,290470,1
893565,290490,1
893566,290511,2
893499,290651,1
893572,290740,1
893419,290963,1
893506,290967,1
893639,29101,1
893582,291271,2
893584,291302,1
893587,291456,1
893431,291534,3
851482,291635,1
893591,291643,1
893523,291734,1
893531,292120,1
893532,292173,1
945533,292197,1
893447,292265,1
893449,292371,1
893536,29238,1
893450,292392,2
893539,292477,1
893453,29258,2
893615,292709,1
893616,292721,1
893677,292745,1
893678,292791,1
893619,292845,1
893548,292853,2
893462,29294,1
893468,293193,1
893627,293212,1
893628,293250,1
893792,293523,1
893634,293570,1
893795,293672,1
893798,293778,1
893701,293868,1
893944,293924,1
893713,293926,1
893714,294062,1
893716,294143,1
893808,29439,1
893953,294486,1
893954,294569,1
893728,294800,1
893730,294874,1
893823,295069,1
893740,295261,1
893881,295291,1
893972,295334,1
893885,295461,2
893833,29550,1
893746,29555,2
893889,295699,1
893749,295745,1
893839,295892,1
893843,296086,1
893757,296124,1
947136,296283,1
893760,296299,1
893762,29638,2
893763,296453,1
893997,296711,2
893909,296802,1
893999,296831,2
893910,296847,1
893857,296968,1
894003,297109,1
893916,297226,2
894010,297464,1
893921,29751,1
893923,29763,1
851234,298176,2
894018,298207,1
894107,298253,1
894185,298426,1
894189,298607,1
894253,29873,2
894118,298762,1
894119,298833,2
894255,298852,1
894193,298872,1
894256,298881,2
894194,29889,1
959562,298923,1
894122,299018,1
894125,299111,1
894203,299463,1
950627,299495,1
894266,299573,1
894043,299610,1
894133,29975,1
894135,299841,2
894049,299933,1
947635,299946,1
894138,299963,1
894274,29998,1
948613,300039,1
894282,300350,2
894283,300425,1
894061,30048,1
894285,300494,1
958429,300515,1
894063,300605,1
894152,30069,1
894290,300807,1
894228,30082,2
894067,300825,1
894230,300972,1
894293,301039,1
894071,301144,1
894072,301162,1
894075,301361,1
894166,30156,1
894303,301636,2
894307,301843,1
894327,30187,1
894308,301880,1
894311,302068,2
894089,302120,1
894335,302341,1
894316,302369,1
894319,302557,1
894406,302608,2
894340,302614,1
894407,302658,1
894322,302693,1
894410,302810,1
894412,302950,1
894575,303045,1
894353,303232,1
894489,303275,1
894423,303398,2
894493,303519,1
894359,303551,2
894495,303607,1
894427,303659,1
958557,303686,1
894588,303694,2
894433,303925,1
959642,303954,1
894594,30397,2
894435,304024,2
955366,304029,1
894596,304041,1
894598,30421,1
894599,304266,1
894442,304392,1
894603,304410,1
894377,304438,1
894512,304446,2
894379,304556,1
894447,304587,1
894383,304670,1
894385,304727,1
894520,304730,1
894388,304969,1
894524,305026,2
894456,305041,1
894391,305093,1
894458,305101,1
894463,305484,1
894625,305570,2
894626,305603,2
894467,305696,2
894469,305777,1
959383,305781,1
894538,305791,1
894712,305828,1
894631,305862,1
894472,305932,2
894787,305972,2
894473,305977,1
894542,306000,1
894789,30611,2
894632,306220,2
894633,306258,3
894796,306476,1
894553,306647,2
894863,306801,2
894730,306812,1
959159,306887,1
894868,307018,1
894735,307046,1
894807,307080,1
894736,3071,3
894650,30726,1
894814,307590,1
894877,307660,1
894818,307785,1
894819,307808,1
894660,307816,1
894820,30789,1
894884,308002,1
894887,308118,2
894668,308274,1
894761,308525,1
894762,308572,1
894763,308606,1
894839,308775,1
894682,308889,1
894683,308928,1
894904,30898,1
894905,309012,1
894686,309051,1
894774,309067,1
894775,309099,1
894777,309212,1
894691,30928,1
894852,309332,1
894914,309377,1
946171,309378,1
894860,309815,1
894701,309828,1
956728,309866,1
878241,1552751,1
878243,155304,1
878175,1553042,1
957111,1553320,1
878177,1553338,2
878311,1553580,2
878389,1553589,1
878180,155366,1
950595,1553825,1
878250,155392,1
878251,1554087,2
878185,1554463,1
878395,1554549,2
878255,1554644,1
878318,1554664,3
951108,1554682,1
878398,1554847,1
878257,1554857,1
949958,1555216,1
948119,1555477,1
958972,1555482,1
878323,1555499,1
878193,1555666,2
878325,155588,1
878404,1555942,1
878405,1556017,1
878265,155621,1
878197,1556255,1
958554,1556304,1
878328,1556366,1
878267,1556450,1
952887,1556623,3
878410,1556681,1
878331,1556785,2
878411,1556849,2
948120,1556911,1
878206,155749,1
878416,1557603,1
878207,1557643,2
878337,1557647,1
878277,1557843,1
946014,1558107,1
878340,1558301,1
878214,1558655,1
956798,155868,1
878424,1558745,1
878345,1558816,1
878285,1558832,1
878346,1558901,1
951439,1559089,1
878349,1559114,1
878429,1559117,2
878220,1559148,1
878352,1559293,1
878353,1559342,1
878293,1559432,1
878452,155946,1
946375,1559509,1
878434,1559538,2
878435,1559593,1
878454,1559631,2
878455,155988,1
878437,1559898,1
878456,1559915,1
878438,155996,3
878439,1560202,1
878458,1560216,1
878359,1560218,2
878360,1560303,1
953374,1560309,1
878674,1560321,1
878447,1561227,1
851099,1561565,2
878683,1561691,1
878600,1561752,1
878602,15624,2
878527,1563195,1
878476,1563331,1
878609,156352,1
878479,1563964,1
878613,1564129,1
878614,1564414,1
878698,1564459,1
878616,1564747,1
878701,1565119,1
878486,156528,1
878704,1565402,1
878620,156547,1
878489,156558,1
878706,1565766,1
878490,156578,1
878494,1566432,1
954410,1566676,1
878712,1566806,1
878496,1566876,1
959913,1567266,1
878549,1567315,1
878630,1567320,1
878550,1567353,1
878500,156747,2
878717,1567532,1
878718,1567689,1
878553,1567711,1
878559,1568692,1
878640,1568725,1
878512,1568991,1
878646,1569172,1
958642,156969,1
878569,1569729,1
878519,1569886,1
878521,1570293,1
878653,157032,2
945654,1570603,1
878741,157073,1
878751,1570738,1
878578,157091,1
850652,1570939,1
878581,1571340,1
878660,1571387,1
878825,1571933,1
878586,1572089,1
878665,1572166,1
878666,1572245,1
878667,1572323,1
948143,1572378,1
878829,157241,1
878763,1572520,1
952500,1572677,1
878593,1572932,1
953200,1572976,1
945256,1573392,1
945444,1573440,1
878596,1573504,1
878836,1573565,1
948159,1573750,1
851156,1573785,1
949540,1573843,1
878897,1574039,1
878839,1574160,1
878899,1574222,1
878778,1574502,1
878843,1574830,2
878985,1574886,1
878844,1574928,1
878781,1574936,1
878904,1574946,1
878845,1575029,1
878782,1575052,1
952359,1575477,1
878849,157588,1
878991,1575983,1
947625,1576020,1
878850,1576023,1
878851,1576090,1
878852,1576132,2
878790,1576327,1
956360,1576728,1
878793,1576744,2
947658,1576951,2
878795,1577127,1
952927,1577156,1
948161,1577417,1
878860,1577435,1
946488,1577511,1
879002,1577518,1
878798,1577611,2
878921,1577632,2
878922,1577741,1
879005,1577943,1
955125,1578288,1
879008,1578303,1
878867,1578376,1
878805,1578441,1
878868,1578540,1
879011,1578810,1
878807,1578895,1
895013,309924,1
894942,309947,2
894943,310017,1
894924,310025,1
894927,310138,4
895018,310147,1
895020,310266,1
895091,310343,1
894931,31038,2
894950,310389,2
894932,310391,1
894933,310442,1
894936,310650,1
895097,310688,1
895244,310711,1
894957,310784,2
895253,310811,1
894961,311049,2
895104,311063,1
895034,311080,1
895037,311202,1
895280,311374,1
894969,311407,1
894970,311458,1
894973,311617,1
895295,311635,1
895301,311746,1
895122,311777,2
895050,311910,2
895137,312000,1
952327,312068,1
894985,312116,1
895058,312208,2
895059,312250,1
895170,312671,1
952405,312674,1
895070,312784,1
895192,313195,1
895195,313213,1
895385,31324,1
895078,313271,1
895197,313275,1
895080,313356,1
895081,313405,1
895399,313494,1
895087,313756,1
895413,313835,2
895881,313854,1
895231,313856,1
895234,313895,1
945278,313995,1
895456,314145,1
895468,314380,1
895474,314459,1
895477,314558,1
895728,314574,1
896055,314664,1
895738,314803,1
896061,314830,1
896069,315051,1
896070,315071,1
895759,315155,1
895956,315222,2
895529,315512,1
895781,315829,2
895788,315950,1
896107,316050,1
895993,316051,1
895998,316121,1
895567,316187,1
896003,316207,1
895811,316273,1
895817,316362,1
896120,316373,1
896126,31652,1
896022,316651,2
895594,316659,1
896028,316845,1
895849,316934,2
896039,317088,1
896148,317132,1
895631,317343,1
895637,317501,1
896050,317531,2
895648,317696,1
896626,317758,2
945900,317846,1
896633,317923,1
896637,318001,1
896641,318082,1
896192,318104,2
896493,318357,1
896654,318360,1
896495,318451,1
896217,318455,1
851366,318559,1
896388,318643,1
896222,318675,1
896665,31871,1
896666,318739,1
896230,318926,1
896413,319296,1
896518,319318,1
896684,319324,1
895190,319376,1
945670,319444,1
896529,319562,1
947057,319633,1
896421,319639,1
896533,319719,1
896256,319845,1
896702,319860,1
896427,319915,1
896430,320072,1
896436,320262,1
896445,320483,1
896724,320610,1
954831,320679,1
896565,320837,1
896569,320942,1
896746,321039,1
896574,321101,1
896304,321125,1
896750,321257,1
896588,321409,1
947412,321454,1
896316,321538,2
896489,321548,2
896591,321550,1
896328,321942,1
896611,322119,1
897176,322125,1
897178,322213,1
896613,322265,1
896770,322292,1
896933,322293,1
896614,322306,2
896771,322313,2
897180,322342,1
897181,322401,1
896938,322425,1
896619,322426,1
897186,322463,1
896946,322700,1
896323,322750,1
896790,322899,1
896955,323115,1
896956,323149,1
897055,323156,1
956742,323319,1
896805,323321,2
897062,32339,1
896807,323406,1
897224,323626,1
896972,323809,1
895193,323819,1
896824,323994,1
897091,324208,1
